Row ID+O6G3A1:R6,Order ID/Invoice no.,Order Date,Membership Plan,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sales,months,Profit,Membership cancelled
6237,CA-2019-144400,2/23/2019,Standard Class,AC-10420,Alyssa Crouse,Corporate,Philadelphia,Pennsylvania,East,OFF-EN-10004386,Office Supplies,57.576,,21.591,
2742,CA-2019-165015,2/25/2019,Second Class,BD-11725,Bruce Degenhardt,Consumer,Newark,Ohio,East,OFF-EN-10003134,Office Supplies,46.72,,17.52,
1579,CA-2019-102456,2/27/2019,First Class,DL-12865,Dan Lawera,Consumer,New York City,New York,East,OFF-AP-10004336,Office Supplies,170.88,,49.5552,
4555,CA-2019-101448,2/27/2019,Second Class,EB-13930,Eric Barreto,Consumer,La Crosse,Wisconsin,Central,OFF-BI-10004738,Office Supplies,56.82,,28.41,
7848,CA-2019-128706,2/27/2019,Standard Class,DW-13540,Don Weiss,Consumer,Houston,Texas,Central,FUR-FU-10004053,Furniture,16.192,,-6.8816,
3758,CA-2019-111283,2/28/2019,Standard Class,LC-16870,Lena Cacioppo,Consumer,Newark,Ohio,East,OFF-AR-10001615,Office Supplies,111.104,,8.3328,
9063,CA-2019-101623,2/28/2019,Standard Class,RR-19525,Rick Reed,Corporate,New York City,New York,East,OFF-FA-10003495,Office Supplies,36.48,,18.24,
1083,US-2019-143819,1/3/2019,Standard Class,KD-16270,Karen Daniels,Consumer,Yonkers,New York,East,FUR-TA-10001095,Furniture,836.592,,-264.9208,
1084,US-2019-143819,1/3/2019,Standard Class,KD-16270,Karen Daniels,Consumer,Yonkers,New York,East,OFF-PA-10003127,Office Supplies,26.38,,12.1348,
1085,US-2019-143819,1/3/2019,Standard Class,KD-16270,Karen Daniels,Consumer,Yonkers,New York,East,OFF-ST-10003208,Office Supplies,362.92,,105.2468,
1086,US-2019-143819,1/3/2019,Standard Class,KD-16270,Karen Daniels,Consumer,Yonkers,New York,East,TEC-MA-10003979,Technology,4899.93,,2400.9657,
3953,US-2019-151862,1/3/2019,Standard Class,ON-18715,Odella Nelson,Corporate,Denver,Colorado,West,TEC-PH-10003535,Technology,159.984,,13.9986,
3091,CA-2019-112123,3/3/2019,Standard Class,BH-11710,Brosina Hoffman,Consumer,Newark,Delaware,East,OFF-BI-10001071,Office Supplies,447.86,,219.4514,
3092,CA-2019-112123,3/3/2019,Standard Class,BH-11710,Brosina Hoffman,Consumer,Newark,Delaware,East,TEC-PH-10001557,Technology,479.95,,129.5865,
3093,CA-2019-112123,3/3/2019,Standard Class,BH-11710,Brosina Hoffman,Consumer,Newark,Delaware,East,OFF-PA-10001977,Office Supplies,166.44,,79.8912,
3756,CA-2019-116799,3/3/2019,First Class,JG-15310,Jason Gross,Corporate,Odessa,Texas,Central,OFF-PA-10001892,Office Supplies,42.784,,15.5092,
3757,CA-2019-116799,3/3/2019,First Class,JG-15310,Jason Gross,Corporate,Odessa,Texas,Central,FUR-CH-10004983,Furniture,563.43,,-56.343,
3887,CA-2019-167759,3/3/2019,Second Class,CC-12670,Craig Carreira,Consumer,Bloomington,Indiana,Central,TEC-PH-10003171,Technology,134.85,,37.758,
4003,CA-2019-145730,3/3/2019,Standard Class,CC-12220,Chris Cortes,Consumer,San Antonio,Texas,Central,FUR-TA-10004915,Furniture,637.896,,-127.5792,
4004,CA-2019-145730,3/3/2019,Standard Class,CC-12220,Chris Cortes,Consumer,San Antonio,Texas,Central,TEC-MA-10001016,Technology,287.91,,33.5895,
4005,CA-2019-145730,3/3/2019,Standard Class,CC-12220,Chris Cortes,Consumer,San Antonio,Texas,Central,OFF-EN-10000483,Office Supplies,36.6,,11.895,
4748,CA-2019-120005,3/3/2019,Same Day,TS-21160,Theresa Swint,Corporate,San Francisco,California,West,OFF-SU-10004782,Office Supplies,25.35,,7.605,
4749,CA-2019-120005,3/3/2019,Same Day,TS-21160,Theresa Swint,Corporate,San Francisco,California,West,FUR-FU-10000672,Furniture,35.28,,11.9952,
5199,CA-2019-103982,3/3/2019,Standard Class,AA-10315,Alex Avila,Consumer,Round Rock,Texas,Central,OFF-SU-10000151,Office Supplies,3930.072,,-786.0144,
5200,CA-2019-103982,3/3/2019,Standard Class,AA-10315,Alex Avila,Consumer,Round Rock,Texas,Central,OFF-FA-10001332,Office Supplies,2.304,,0.7776,
5201,CA-2019-103982,3/3/2019,Standard Class,AA-10315,Alex Avila,Consumer,Round Rock,Texas,Central,TEC-PH-10000895,Technology,431.976,,32.3982,
5202,CA-2019-103982,3/3/2019,Standard Class,AA-10315,Alex Avila,Consumer,Round Rock,Texas,Central,TEC-AC-10002857,Technology,41.72,,5.7365,
2607,CA-2019-154053,4/3/2019,Standard Class,MG-17890,Michael Granlund,Home Office,San Diego,California,West,OFF-AR-10003727,Office Supplies,16.99,,4.9271,
3265,CA-2019-122518,4/3/2019,Second Class,RF-19345,Randy Ferguson,Corporate,Miami,Florida,South,OFF-LA-10001641,Office Supplies,10.08,,3.528,
4215,CA-2019-164637,4/3/2019,Standard Class,RD-19480,Rick Duston,Consumer,Mishawaka,Indiana,Central,OFF-BI-10003876,Office Supplies,128.4,,64.2,
9750,CA-2019-158358,4/3/2019,Standard Class,EM-13810,Eleni McCrary,Corporate,Dover,New Hampshire,East,TEC-AC-10002567,Technology,159.98,,57.5928,
919,CA-2019-165218,5/3/2019,Standard Class,RW-19630,Rob Williams,Corporate,Dallas,Texas,Central,OFF-EN-10000056,Office Supplies,149.352,,50.4063,
920,CA-2019-165218,5/3/2019,Standard Class,RW-19630,Rob Williams,Corporate,Dallas,Texas,Central,OFF-ST-10001558,Office Supplies,12.992,,-0.812,
8443,US-2019-155173,6/3/2019,Standard Class,JB-16045,Julia Barnett,Home Office,Philadelphia,Pennsylvania,East,TEC-PH-10004586,Technology,431.94,,-71.99,
8444,US-2019-155173,6/3/2019,Standard Class,JB-16045,Julia Barnett,Home Office,Philadelphia,Pennsylvania,East,OFF-BI-10002982,Office Supplies,2.043,,-1.4982,
8445,US-2019-155173,6/3/2019,Standard Class,JB-16045,Julia Barnett,Home Office,Philadelphia,Pennsylvania,East,TEC-PH-10002538,Technology,68.238,,-12.5103,
8982,CA-2019-110898,6/3/2019,Standard Class,LC-16870,Lena Cacioppo,Consumer,Chicago,Illinois,Central,OFF-AP-10001626,Office Supplies,2.334,,-6.3018,
8983,CA-2019-110898,6/3/2019,Standard Class,LC-16870,Lena Cacioppo,Consumer,Chicago,Illinois,Central,OFF-BI-10004656,Office Supplies,1.728,,-2.7648,
8984,CA-2019-110898,6/3/2019,Standard Class,LC-16870,Lena Cacioppo,Consumer,Chicago,Illinois,Central,FUR-FU-10003773,Furniture,159.04,,-194.824,
8985,CA-2019-110898,6/3/2019,Standard Class,LC-16870,Lena Cacioppo,Consumer,Chicago,Illinois,Central,FUR-TA-10000849,Furniture,145.98,,-99.2664,
839,US-2019-137547,7/3/2019,Standard Class,EB-13705,Ed Braxton,Corporate,Fort Worth,Texas,Central,TEC-PH-10002365,Technology,21.072,,1.5804,
1047,CA-2019-169103,8/3/2019,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Miami,Florida,South,TEC-PH-10001530,Technology,1363.96,,85.2475,
1048,CA-2019-169103,8/3/2019,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Miami,Florida,South,FUR-FU-10004006,Furniture,102.36,,-3.8385,
1705,CA-2019-106306,8/3/2019,Same Day,PG-18820,Patrick Gardner,Consumer,Glendale,Arizona,West,OFF-BI-10003676,Office Supplies,9.702,,-7.1148,
6417,CA-2019-111976,8/3/2019,Standard Class,BD-11620,Brian DeCherney,Consumer,Philadelphia,Pennsylvania,East,TEC-PH-10002890,Technology,108.576,,-25.3344,
6418,CA-2019-111976,8/3/2019,Standard Class,BD-11620,Brian DeCherney,Consumer,Philadelphia,Pennsylvania,East,OFF-FA-10004968,Office Supplies,5.984,,-1.3464,
7234,CA-2019-137337,8/3/2019,Standard Class,GB-14575,Giulietta Baptist,Consumer,New York City,New York,East,FUR-FU-10003347,Furniture,113.6,,44.304,
7235,CA-2019-137337,8/3/2019,Standard Class,GB-14575,Giulietta Baptist,Consumer,New York City,New York,East,OFF-PA-10001934,Office Supplies,12.96,,6.3504,
7236,CA-2019-137337,8/3/2019,Standard Class,GB-14575,Giulietta Baptist,Consumer,New York City,New York,East,OFF-BI-10000632,Office Supplies,69.456,,22.5732,
8506,CA-2019-130400,8/3/2019,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Dallas,Texas,Central,OFF-BI-10001757,Office Supplies,8.856,,-14.1696,
8507,CA-2019-130400,8/3/2019,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Dallas,Texas,Central,TEC-AC-10004633,Technology,27.96,,8.388,
8508,CA-2019-130400,8/3/2019,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Dallas,Texas,Central,OFF-EN-10001453,Office Supplies,146.352,,49.3938,
8812,US-2019-140172,8/3/2019,Standard Class,SP-20650,Stephanie Phelps,Corporate,Jackson,Michigan,Central,OFF-AP-10004233,Office Supplies,207.144,,48.3336,
8813,US-2019-140172,8/3/2019,Standard Class,SP-20650,Stephanie Phelps,Corporate,Jackson,Michigan,Central,OFF-AR-10002766,Office Supplies,13.9,,3.753,
8160,CA-2019-120803,9/3/2019,Standard Class,RB-19465,Rick Bensley,Home Office,Milford,Connecticut,East,TEC-AC-10004469,Technology,199.75,,87.89,
8332,CA-2019-153269,9/3/2019,First Class,PS-18760,Pamela Stobb,Consumer,Andover,Massachusetts,East,OFF-ST-10004634,Office Supplies,11.21,,3.363,
8333,CA-2019-153269,9/3/2019,First Class,PS-18760,Pamela Stobb,Consumer,Andover,Massachusetts,East,FUR-CH-10002647,Furniture,354.9,,88.725,
8334,CA-2019-153269,9/3/2019,First Class,PS-18760,Pamela Stobb,Consumer,Andover,Massachusetts,East,OFF-PA-10001801,Office Supplies,17.94,,8.7906,
8335,CA-2019-153269,9/3/2019,First Class,PS-18760,Pamela Stobb,Consumer,Andover,Massachusetts,East,OFF-BI-10004632,Office Supplies,51.8,,23.31,
1876,US-2019-112977,10/3/2019,Standard Class,CJ-12010,Caroline Jumper,Consumer,Long Beach,New York,East,FUR-BO-10003272,Furniture,176.784,,-22.098,
4063,US-2019-122182,10/3/2019,Standard Class,BD-11770,Bryan Davis,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10002800,Technology,39.992,,7.4985,
6014,CA-2019-159016,10/3/2019,First Class,KF-16285,Karen Ferguson,Home Office,Los Angeles,California,West,OFF-PA-10004405,Office Supplies,14.9,,7.152,
6015,CA-2019-159016,10/3/2019,First Class,KF-16285,Karen Ferguson,Home Office,Los Angeles,California,West,TEC-PH-10002885,Technology,4158.912,,363.9048,
8100,CA-2019-169663,10/3/2019,First Class,RH-19510,Rick Huthwaite,Home Office,Los Angeles,California,West,TEC-AC-10003038,Technology,26.85,,5.1015,
8101,CA-2019-169663,10/3/2019,First Class,RH-19510,Rick Huthwaite,Home Office,Los Angeles,California,West,TEC-MA-10000984,Technology,3357.6,,377.73,
9412,CA-2019-108959,10/3/2019,Second Class,MH-17785,Maya Herman,Corporate,Glendale,Arizona,West,OFF-ST-10001272,Office Supplies,104.696,,6.5435,
45,CA-2019-118255,11/3/2019,First Class,ON-18715,Odella Nelson,Corporate,Eagan,Minnesota,Central,TEC-AC-10000171,Technology,45.98,,19.7714,
46,CA-2019-118255,11/3/2019,First Class,ON-18715,Odella Nelson,Corporate,Eagan,Minnesota,Central,OFF-BI-10003291,Office Supplies,17.46,,8.2062,
1462,US-2019-128902,11/3/2019,Standard Class,MB-18085,Mick Brown,Consumer,Vineland,New Jersey,East,FUR-TA-10001095,Furniture,244.006,,-31.3722,
2759,CA-2019-146171,11/3/2019,Standard Class,JP-16135,Julie Prescott,Home Office,Columbus,Georgia,South,FUR-FU-10004270,Furniture,76.92,,31.5372,
2760,CA-2019-146171,11/3/2019,Standard Class,JP-16135,Julie Prescott,Home Office,Columbus,Georgia,South,OFF-ST-10001526,Office Supplies,481.32,,125.1432,
9698,CA-2019-122511,11/3/2019,Same Day,BT-11485,Brad Thomas,Home Office,Philadelphia,Pennsylvania,East,FUR-FU-10001037,Furniture,30.336,,9.48,
804,CA-2019-115504,12/3/2019,Standard Class,MC-18130,Mike Caudle,Corporate,Monroe,Louisiana,South,OFF-PA-10003953,Office Supplies,12.96,,6.2208,
3607,CA-2019-119683,12/3/2019,Second Class,CK-12595,Clytie Kelty,Consumer,New York City,New York,East,OFF-EN-10001099,Office Supplies,29.34,,13.4964,
5957,CA-2019-127138,12/3/2019,Second Class,DK-13225,Dean Katz,Corporate,San Francisco,California,West,OFF-ST-10002756,Office Supplies,676.55,,6.7655,
5958,CA-2019-127138,12/3/2019,Second Class,DK-13225,Dean Katz,Corporate,San Francisco,California,West,OFF-AP-10003842,Office Supplies,154.9,,40.274,
5959,CA-2019-127138,12/3/2019,Second Class,DK-13225,Dean Katz,Corporate,San Francisco,California,West,OFF-EN-10004459,Office Supplies,30.56,,14.9744,
5960,CA-2019-127138,12/3/2019,Second Class,DK-13225,Dean Katz,Corporate,San Francisco,California,West,FUR-CH-10003746,Furniture,770.352,,77.0352,
8480,US-2019-119270,12/3/2019,Standard Class,SW-20245,Scot Wooten,Consumer,Los Angeles,California,West,OFF-PA-10004022,Office Supplies,19.98,,8.991,
152,CA-2019-158834,3/13/2019,First Class,TW-21025,Tamara Willingham,Home Office,Scottsdale,Arizona,West,OFF-AP-10000326,Office Supplies,157.92,,17.766,
153,CA-2019-158834,3/13/2019,First Class,TW-21025,Tamara Willingham,Home Office,Scottsdale,Arizona,West,TEC-PH-10001254,Technology,203.184,,15.2388,
2346,CA-2019-159373,3/13/2019,Standard Class,LT-17110,Liz Thompson,Consumer,San Antonio,Texas,Central,OFF-PA-10000659,Office Supplies,70.08,,24.528,
2347,CA-2019-159373,3/13/2019,Standard Class,LT-17110,Liz Thompson,Consumer,San Antonio,Texas,Central,OFF-BI-10004141,Office Supplies,1.272,,-2.1624,
2348,CA-2019-159373,3/13/2019,Standard Class,LT-17110,Liz Thompson,Consumer,San Antonio,Texas,Central,FUR-TA-10004619,Furniture,557.585,,0,
2364,US-2019-108637,3/13/2019,Standard Class,AB-10060,Adam Bellavance,Home Office,Waynesboro,Virginia,South,FUR-FU-10004864,Furniture,127.88,,40.9216,
2365,US-2019-108637,3/13/2019,Standard Class,AB-10060,Adam Bellavance,Home Office,Waynesboro,Virginia,South,OFF-AP-10004540,Office Supplies,160.32,,44.8896,
2366,US-2019-108637,3/13/2019,Standard Class,AB-10060,Adam Bellavance,Home Office,Waynesboro,Virginia,South,OFF-BI-10004965,Office Supplies,46,,20.7,
5884,CA-2019-136301,3/13/2019,Second Class,EH-13765,Edward Hooks,Corporate,San Francisco,California,West,FUR-FU-10004712,Furniture,28.28,,7.3528,
5885,CA-2019-136301,3/13/2019,Second Class,EH-13765,Edward Hooks,Corporate,San Francisco,California,West,OFF-SU-10000151,Office Supplies,4912.59,,196.5036,
7415,US-2019-114013,3/13/2019,Second Class,SC-20770,Stewart Carmichael,Corporate,Philadelphia,Pennsylvania,East,FUR-CH-10004287,Furniture,386.68,,-5.524,
7416,US-2019-114013,3/13/2019,Second Class,SC-20770,Stewart Carmichael,Corporate,Philadelphia,Pennsylvania,East,TEC-AC-10000474,Technology,379.96,,47.495,
7417,US-2019-114013,3/13/2019,Second Class,SC-20770,Stewart Carmichael,Corporate,Philadelphia,Pennsylvania,East,TEC-PH-10001494,Technology,539.91,,-116.9805,
7418,US-2019-114013,3/13/2019,Second Class,SC-20770,Stewart Carmichael,Corporate,Philadelphia,Pennsylvania,East,OFF-PA-10004996,Office Supplies,41.24,,13.9185,
7419,US-2019-114013,3/13/2019,Second Class,SC-20770,Stewart Carmichael,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10004318,Office Supplies,51.897,,-41.5176,
7420,US-2019-114013,3/13/2019,Second Class,SC-20770,Stewart Carmichael,Corporate,Philadelphia,Pennsylvania,East,OFF-ST-10002574,Office Supplies,552.56,,-138.14,
7421,US-2019-114013,3/13/2019,Second Class,SC-20770,Stewart Carmichael,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10002353,Office Supplies,23.16,,-15.44,
7422,US-2019-114013,3/13/2019,Second Class,SC-20770,Stewart Carmichael,Corporate,Philadelphia,Pennsylvania,East,OFF-ST-10003641,Office Supplies,126.08,,-28.368,
7423,US-2019-114013,3/13/2019,Second Class,SC-20770,Stewart Carmichael,Corporate,Philadelphia,Pennsylvania,East,TEC-MA-10001148,Technology,449.1,,-643.71,
9343,CA-2019-119123,3/13/2019,Standard Class,DB-13360,Dennis Bolton,Home Office,Riverside,California,West,OFF-BI-10001036,Office Supplies,51.184,,19.194,
1693,US-2019-154361,3/14/2019,Standard Class,HZ-14950,Henia Zydlo,Consumer,Columbus,Ohio,East,FUR-FU-10004020,Furniture,21.88,,6.2905,
3929,CA-2019-162082,3/14/2019,First Class,JS-15880,John Stevenson,Consumer,Harlingen,Texas,Central,FUR-BO-10004409,Furniture,241.332,,-14.196,
3930,CA-2019-162082,3/14/2019,First Class,JS-15880,John Stevenson,Consumer,Harlingen,Texas,Central,OFF-PA-10001934,Office Supplies,5.184,,1.8792,
3931,CA-2019-162082,3/14/2019,First Class,JS-15880,John Stevenson,Consumer,Harlingen,Texas,Central,OFF-AR-10001044,Office Supplies,145.544,,16.3737,
4259,CA-2019-124793,3/14/2019,First Class,MM-18280,Muhammed MacIntyre,Corporate,Seattle,Washington,West,FUR-CH-10002880,Furniture,196.784,,-22.1382,
6116,CA-2019-133802,3/14/2019,Standard Class,SP-20650,Stephanie Phelps,Corporate,Redwood City,California,West,OFF-BI-10003291,Office Supplies,41.904,,14.1426,
8934,CA-2019-102134,3/14/2019,Standard Class,SP-20545,Sibella Parks,Corporate,Green Bay,Wisconsin,Central,FUR-FU-10003724,Furniture,16.74,,4.3524,
1615,US-2019-113509,3/15/2019,Standard Class,PL-18925,Paul Lucas,Home Office,Philadelphia,Pennsylvania,East,TEC-AC-10004855,Technology,83.976,,-13.6461,
7648,CA-2019-138968,3/15/2019,First Class,FC-14335,Fred Chung,Corporate,San Francisco,California,West,OFF-BI-10003529,Office Supplies,4.544,,1.6472,
7649,CA-2019-138968,3/15/2019,First Class,FC-14335,Fred Chung,Corporate,San Francisco,California,West,FUR-CH-10000309,Furniture,1352.032,,84.502,
9169,CA-2019-140571,3/15/2019,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Jackson,Mississippi,South,OFF-PA-10001954,Office Supplies,319.76,,147.0896,
9170,CA-2019-140571,3/15/2019,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Jackson,Mississippi,South,OFF-PA-10001954,Office Supplies,45.68,,21.0128,
9920,CA-2019-149272,3/15/2019,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Bryan,Texas,Central,FUR-CH-10000863,Furniture,528.43,,-143.431,
9921,CA-2019-149272,3/15/2019,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Bryan,Texas,Central,OFF-BI-10004233,Office Supplies,22.386,,-35.8176,
2394,CA-2019-128111,3/17/2019,Standard Class,CS-12355,Christine Sundaresam,Consumer,Malden,Massachusetts,East,OFF-AR-10000588,Office Supplies,39.68,,10.3168,
3737,CA-2019-115476,3/17/2019,Same Day,VM-21835,Vivian Mathis,Consumer,Newark,Delaware,East,TEC-PH-10000673,Technology,129.98,,62.3904,
3738,CA-2019-115476,3/17/2019,Same Day,VM-21835,Vivian Mathis,Consumer,Newark,Delaware,East,OFF-BI-10000962,Office Supplies,32.54,,15.9446,
4400,CA-2019-131737,3/17/2019,Same Day,GZ-14470,Gary Zandusky,Consumer,Columbia,Maryland,East,OFF-EN-10003055,Office Supplies,199.9,,89.955,
4401,CA-2019-131737,3/17/2019,Same Day,GZ-14470,Gary Zandusky,Consumer,Columbia,Maryland,East,OFF-AP-10002945,Office Supplies,901.95,,297.6435,
4402,CA-2019-131737,3/17/2019,Same Day,GZ-14470,Gary Zandusky,Consumer,Columbia,Maryland,East,FUR-FU-10004306,Furniture,971.5,,252.59,
8382,CA-2019-134544,3/17/2019,Second Class,AC-10660,Anna Chung,Consumer,San Francisco,California,West,TEC-PH-10003800,Technology,84.784,,-20.1362,
495,US-2019-120929,3/18/2019,Second Class,RO-19780,Rose O'Brian,Consumer,Memphis,Tennessee,South,FUR-TA-10001857,Furniture,189.882,,-94.941,
6474,CA-2019-113292,3/18/2019,Second Class,DB-13060,Dave Brooks,Consumer,Columbia,Tennessee,South,OFF-AP-10003590,Office Supplies,871.8,,87.18,
2226,CA-2019-106383,3/19/2019,Second Class,BT-11440,Bobby Trafton,Consumer,Littleton,Colorado,West,FUR-BO-10002202,Furniture,72.294,,-98.8018,
2853,CA-2019-136371,3/19/2019,Second Class,SV-20935,Susan Vittorini,Consumer,Oceanside,New York,East,FUR-FU-10000409,Furniture,14.98,,6.8908,
2854,CA-2019-136371,3/19/2019,Second Class,SV-20935,Susan Vittorini,Consumer,Oceanside,New York,East,FUR-FU-10000221,Furniture,20.32,,6.9088,
9177,CA-2019-118178,3/19/2019,Standard Class,CC-12610,Corey Catlett,Corporate,Nashville,Tennessee,South,OFF-BI-10001153,Office Supplies,31.086,,-20.724,
589,US-2019-156986,3/20/2019,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Salem,Oregon,West,TEC-PH-10003800,Technology,84.784,,-20.1362,
590,US-2019-156986,3/20/2019,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Salem,Oregon,West,OFF-PA-10002005,Office Supplies,20.736,,7.2576,
591,US-2019-156986,3/20/2019,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Salem,Oregon,West,OFF-BI-10002498,Office Supplies,16.821,,-12.8961,
592,US-2019-156986,3/20/2019,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Salem,Oregon,West,OFF-PA-10004101,Office Supplies,10.368,,3.6288,
749,CA-2019-150889,3/20/2019,Second Class,PB-19105,Peter Bühler,Consumer,Evanston,Illinois,Central,TEC-PH-10000004,Technology,11.992,,0.8994,
1041,CA-2019-127670,3/20/2019,Standard Class,RD-19660,Robert Dilbeck,Home Office,Saint Peters,Missouri,Central,FUR-TA-10001095,Furniture,697.16,,146.4036,
3312,CA-2019-162747,3/20/2019,Second Class,AH-10030,Aaron Hawkins,Corporate,Gulfport,Mississippi,South,FUR-FU-10003691,Furniture,86.45,,38.038,
3172,US-2019-133879,3/21/2019,Standard Class,KT-16465,Kean Takahito,Consumer,Chicago,Illinois,Central,OFF-BI-10004465,Office Supplies,3.168,,-4.752,
3173,US-2019-133879,3/21/2019,Standard Class,KT-16465,Kean Takahito,Consumer,Chicago,Illinois,Central,FUR-CH-10000665,Furniture,528.43,,0,
3174,US-2019-133879,3/21/2019,Standard Class,KT-16465,Kean Takahito,Consumer,Chicago,Illinois,Central,OFF-AR-10004956,Office Supplies,13.392,,1.5066,
3766,CA-2019-163153,3/21/2019,Standard Class,DM-12955,Dario Medina,Corporate,Houston,Texas,Central,FUR-TA-10004767,Furniture,99.372,,-1.4196,
3767,CA-2019-163153,3/21/2019,Standard Class,DM-12955,Dario Medina,Corporate,Houston,Texas,Central,OFF-AR-10001868,Office Supplies,1.344,,0.504,
